event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE74329,2025-05-22,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Sheikh Radwan,31.5349,34.4667,2,Quds News Network,National,"On 22 May 2025, Israeli forces, likely warplanes, targeted Mukhabarat street in north Gaza city, coded to Gaza - Sheikh Radwan (North Gaza, Gaza Strip) killing 1 person and injuring others. This event occurred following the expiration of the first phase of the ceasefire.",1,,1748304024
PSE74337,2025-05-22,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Shujaiyya,31.4988,34.4699,1,Quds News Network,National,"On 22 May 2025, Israeli warplanes launched heavy airstrikes on Gaza - Shujaiyya (Gaza City, Gaza Strip) and its eastern parts, casualties unknown. An Israeli drone also targeted the area with gunshots, casualties unknown. This event occurred following the expiration of the first phase of the ceasefire.",0,,1748304024
PSE74360,2025-05-22,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Al Mawasi (Khan Yunis),31.3482,34.2547,1,Quds News Network,National,"On 22 May 2025, an Israeli drone targeted Roni street in Al Mawasi (Khan Yunis) (Khan Yunis, Gaza Strip) injuring people. Israeli warplanes also targeted IDP tents in the same location killing 4 people and injuring others. This event occurred following the expiration of the first phase of the ceasefire.",4,,1748304024
PSE74368,2025-05-22,2025,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Al Qararah,31.3739,34.3409,1,Quds News Network,National,"On 22 May 2025, Israeli artillery targeted Al Qararah (Khan Yunis, Gaza Strip), casualties unknown. This event occurred following the expiration of the first phase of the ceasefire.",0,,1748304024
PSE74369,2025-05-22,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Al Qararah,31.3739,34.3409,2,Quds News Network,National,"On 22 May 2025, Israeli warplanes targeted an IDP tent west of Al Qararah (Khan Yunis, Gaza Strip) killing a child and injuring others. This event occurred following the expiration of the first phase of the ceasefire.",1,,1748304024
PSE74398,2025-05-22,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - As-Sameen,31.3369,34.2925,1,Quds News Network,National,"On 22 May 2025, Israeli warplanes targeted a house in Khan Yunis - As-Sameen (Khan Yunis, Gaza Strip), casualties unknown. This event occurred following the expiration of the first phase of the ceasefire.",0,,1748304024
PSE74399,2025-05-22,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - Emirati,31.3624,34.2949,2,Quds News Network,National,"On 22 May 2025, Israeli forces, likely warplanes, targeted IDP tents in Asdaa in northwest of Khan Yunis, coded to Khan Yunis - Emirati (Khan Yunis, Gaza Strip) killing 2 people and injuring others. This event occurred following the expiration of the first phase of the ceasefire.",2,,1748304024
PSE74407,2025-05-22,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - Maen,31.336,34.3172,1,Quds News Network,National,"On 22 May 2025, Israeli warplanes targeted a house in Khan Yunis - Maen (Khan Yunis, Gaza Strip) killing 1 person and injuring others. This event occurred following the expiration of the first phase of the ceasefire.",1,,1748304024
PSE74410,2025-05-22,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - West (Municipal Stadium),31.3484,34.2961,2,Quds News Network,National,"On 22 May 2025, Israeli forces, likely warplanes, targeted Bir Zanoun in west Khan Yunis, coded to Khan Yunis - West (Municipal Stadium) (Khan Yunis, Gaza Strip) killing 2 people and injuring others. This event occurred following the expiration of the first phase of the ceasefire.",2,,1748304024
PSE74419,2025-05-22,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Qizan an Najjar,31.323,34.2761,1,Al Ghad (Jordan); Quds News Network,National-Regional,"On 22 May 2025, an Israeli drone targeted people in Qizan an Najjar (Khan Yunis, Gaza Strip) with drone fire, killing 3. This event occurred following the expiration of the first phase of the ceasefire.",3,,1748304024
PSE74432,2025-05-22,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Lahiya,31.5541,34.5016,1,Quds News Network,National,"On 22 May 2025, Israeli helicopters targeted the western parts of Beit Lahiya (North Gaza, Gaza Strip), with gunfire, casualties unknown. Israeli warplanes also launched multiple airstrikes on the town, casualties unknown. Israeli artillery also targeted the Indonesian hospital in the city with gunfire, casualties unknown. Israeli forces detonated an explosive robot in the same area, casualties unknown. This event occurred following the expiration of the first phase of the ceasefire.",0,,1748304024
PSE74433,2025-05-22,2025,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Lahiya,31.5541,34.5016,2,Quds News Network,National,"On 22 May 2025, Israeli artillery targeted Sha'shaa and Hamoudeh roundabout in northeast of Beit Lahiya (North Gaza, Gaza Strip), casualties unknown. This event occurred following the expiration of the first phase of the ceasefire.",0,,1748304024
PSE74456,2025-05-22,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya,31.5272,34.4835,1,Al Ghad (Jordan); Arab 48; Newpress; Palestine News and Information Agency; Twitter,New media-National,"On 22 May 2025, Israeli warplanes targeted two houses in Al Zarqa area in Jabalya (North Gaza, Gaza Strip) killing 13 people. Israeli warplanes targeted a four-floored residential building in the same location killing at least 14 people, including children, and injuring many people, with 50 still reported missing under the rubble. Fatalities coded as at least 27. This event occurred following the expiration of the first phase of the ceasefire.",27,,1748304025
PSE74464,2025-05-22,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Refugees/IDPs (Palestine); Health Workers (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya - Tel-Zaatar,31.5367,34.5035,1,Al Ghad (Jordan); Palestine News and Information Agency; Quds News Network,National-Regional,"On 22 May 2025, Israeli artillery shot heavily towards Al Awda Hospital in Jabalya - Tel-Zaatar (North Gaza, Gaza Strip) and shelled the 3rd and fourth floor of the hospital with health workers and patients inside, casualties unknown. Israeli artillery also entered the hospital's yard, encircled it, and fired gunshots and burnt the camps in the yard causing fires [casualties unknown]. Israeli artillery targeted the surgery department and the medicine warehouse of the hospital causing fires in the latter difficult to contain [casualties unknown]. Israeli warplanes also targeted a house in Tel Zaatar, injuring people. This event occurred following the expiration of the first phase of the ceasefire.",0,,1748304025
PSE74473,2025-05-22,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya Camp,31.536,34.4907,1,Quds News Network,National,"On 22 May 2025, Israeli warplanes launched heavy airstrikes on Jabalya Camp (North Gaza, Gaza Strip), casualties unknown. This event occurred following the expiration of the first phase of the ceasefire.",0,,1748304025
PSE74477,2025-05-22,2025,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,External/Other forces,,,,External/Other forces only,,275,Middle East,Palestine,Gaza Strip,Rafah,,Rafah,31.287,34.2595,1,Quds News Network,National,"On 22 May 2025, Israeli artillery targeted Rafah (North Gaza, Gaza Strip) with shells, casualties unknown. This event occurred following the expiration of the first phase of the ceasefire.",0,,1748304025
PSE74169,2025-05-21,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,PIJ: Palestinian Islamic Jihad,Civilians (Palestine); Refugees/IDPs (Palestine),Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Maghazi,31.4214,34.3865,2,Ma'an News Agency; Quds News Network; Twitter,New media-National,"On 21 May 2025, Israeli warplanes launched an airstrike on Al Maghazi camp (Deir El Balah, Gaza Strip) killing 2 people, and injuring others. According to Israeli media, among the two people killed, was the director of the Humanitarian Relief Office, who was also a PIJ member. This event occurred following the expiration of the first phase of the ceasefire.",2,,1748304023
PSE74173,2025-05-21,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Health Workers (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya - Tel-Zaatar,31.5367,34.5035,1,Quds News Network,National,"On 21 May 2025, Israeli warplanes launched an airstrike in the vicinity of Al Awda Hospital in Jabalya - Tel-Zaatar (North Gaza, Gaza Strip), casualties unknown. Israeli artillery also targeted the third floor of the hospital with shells and Israeli drones and artillery fired gunshots on water tanks on the hospital's roof. Casualties unknown. This event occurred following the expiration of the first phase of the ceasefire.",0,,1748304023
PSE74193,2025-05-21,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,External/Other forces,Hamas Movement,,Political militia,Political militia-External/Other forces,,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya,31.5272,34.4835,2,Israeli Defense Forces; Ma'an News Agency; Twitter,Other-New media,"On 21 May 2025, Israeli warplanes targeted and killed a member of Hamas's elite Nukhba force in Jabalya area, coded to generic Jabalya (North Gaza, Gaza Strip). Israeli warships also shelled the location to assist ground troops operating in the area. This event occurred following the expiration of the first phase of the ceasefire.",1,,1748304023
