event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE69689,2025-02-22,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,As Salam,31.2678,34.2567,1,Palestinian Ministry of Health; Quds News Network,Other-National,"On 22 February 2025, Israeli forces fired heavily towards residential houses in As Salam (Rafah, Gaza Strip). Casualties unknown. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2025. [Palestinian Ministry of Health reported 34 fatalities between 19 - 22 February 2025. 27 fatalities not attributed to specific events split across 2 events on 22 February. 14 fatalities coded to this event.]",14,,1744679478
PSE69690,2025-02-22,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Brazil Camp,31.2718,34.2532,2,Palestinian Ministry of Health; Quds News Network,Other-National,"On 22 February 2025, Israeli forces fired heavily towards residential houses in Brazil neighborhood, coded to Brazil Camp (Rafah, Gaza Strip). Casualties unknown. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2025. [Palestinian Ministry of Health reported 34 fatalities between 19 - 22 February 2025. 27 fatalities not attributed to specific events split across 2 events on 22 February. 13 fatalities coded to this event.]",13,,1744679478
PSE69603,2025-02-20,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Ijdeedeh,31.4984,34.4978,2,Israeli Defense Forces; Liveuamap; Ma'an News Agency; Palestine News and Information Agency,Local partner-New media,"On 20 February 2025, an Israeli sniper opened fire east of Gaza City coded to Gaza - Ijdeedeh (Gaza City, Gaza Strip), resulting in one killed. The IDF stated that they fired at several suspects, one of whom continued approaching them until he was killed [likely in this location] This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2025.",1,,1743467601
PSE69525,2025-02-18,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Shokat as Sufi,31.2586,34.2824,1,Palestine News and Information Agency,National,"On 18 February 2025, Israeli forces opened fire eastern Shokat as Sufi Town (Rafah, Gaza Strip), resulting in three injured. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2025.",0,,1740447632
PSE69540,2025-02-18,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Beit Hanoun - Hay Al Masreen,31.5356,34.5513,1,Quds News Network,National,"On 18 February 2025, Israeli forces opened fire in Beit Hanoun, coded to Beit Hanoun - Hay Al Masreen (North Gaza, Gaza Strip), resulting in one critical injury. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2025. This event likely occurred in the buffer zone.",0,,1740447632
PSE69541,2025-02-18,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Yasser Arafat International Airport,31.2431,34.2759,1,Quds News Network,National,"On 18 February 2025, Israeli forces opened fire toward the old Gaza airport [destroyed] east of Rafah in Yasser Arafat International Airport (Rafah, Gaza Strip), resulting in one killed. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2025. [This event likely occurred in the buffer zone.]",1,,1740447632
PSE69538,2025-02-18,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Al Junainah,31.2642,34.2636,1,Israeli Defense Forces; Newpress; Quds News Network,Other-National,"On 18 February 2025, Israeli forces opened fire near Midan Al Odeh in Al Junainah (Rafah, Gaza Strip), resulting in two killed [one child] and others injured. The IDF stated that they fired warning shots at suspects moving towards them, ultimately killing one [likely in this location]. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2025.",2,,1744679478
PSE67600,2025-02-14,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khuzaa,31.3069,34.3572,1,Palestine News and Information Agency,National,"On 14 February 2025, Israeli forces opened fire in Khuzaa Town (Khan Yunis, Gaza Strip), resulting in one man being injured. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2024.",0,,1739840218
PSE67590,2025-02-13,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Al Mawasi (Rafah),31.3294,34.2299,1,Newpress,National,"On 13 February 2025, Israeli forces opened fire in Al Mawasi (Rafah) (Rafah, Gaza Strip), resulting in one man injured. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2024.",0,,1739840218
PSE67582,2025-02-12,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,East Garage,31.2788,34.256,1,Ma'an News Agency,National,"On 12 February 2025, an Israeli sniper opened fire at two men in Al Karaj Al Sharqi (East Garage) (Rafah, Gaza Strip), resulting in injuries [one man was shot twice in the back and the other was shot in the foot]. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2024.",0,,1739840218
PSE67576,2025-02-11,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Tal as Sultan,31.3098,34.2414,1,Palestine News and Information Agency,National,"On 11 February 2025, Israeli forces opened fire close to Midan Al Odeh in central Rafah coded to Tal as Sultan (Rafah, Gaza Strip), resulting in two men being injured. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2024.",0,,1739840218
PSE67577,2025-02-11,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Tal as Sultan,31.3098,34.2414,1,Ma'an News Agency; Quds News Network,National,"On 11 February 2025, Israeli forces opened fire in Tal as Sultan (Rafah, Gaza Strip), resulting in one man killed [died due to his injuries]. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2024.",1,,1739840218
PSE67568,2025-02-11,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Ijdeedeh,31.4984,34.4978,1,Ma'an News Agency,National,"On 11 February 2025, Israeli forces opened fire east of Shujaiyya coded to Gaza - Ijdeedeh (Gaza City, Gaza Strip), resulting in one man killed. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2024.",1,,1743467601
PSE67542,2025-02-10,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Shujaiyya,31.4988,34.4699,1,Palestine News and Information Agency,National,"On 10 February 2025, Israeli forces opened fire at a group of people in Gaza - Shujaiyya (Gaza City, Gaza Strip), resulting in one killed. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2024.",1,,1739840218
PSE67548,2025-02-10,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khuzaa,31.3069,34.3572,1,Quds News Network,National,"On 10 February 2025, Israeli forces opened fire eastern Khuzaa (Khan Yunis, Gaza Strip), resulting in one injury. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2024.",0,,1739840218
PSE67555,2025-02-10,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Tal as Sultan,31.3098,34.2414,1,Palestine News and Information Agency,National,"On 10 February 2025, Israeli snipers opened fire at a group of people in Al Odeh area in Rafah City coded to Tal as Sultan (Rafah, Gaza Strip), resulting three injuries. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2024.",0,,1739840218
PSE67525,2025-02-09,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Women (Palestine),Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Al Qararah,31.3739,34.3409,1,Palestine News and Information Agency,National,"On 9 February 2025, Israeli forces opened fire at eastern Al Qararah town (Khan Yunis, Gaza Strip), resulting in one elderly woman killed. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2024.",1,,1739840218
PSE67529,2025-02-09,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),Aid Workers (Palestine); Palestinian Red Crescent Society,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - At Turukman,31.4864,34.4738,2,Liveuamap; Quds News Network,Local partner-New media,"On 9 February 2025, Israeli forces fired at [likely a moving vehicle] of the Palestinian Red Crescent Society while they were heading to assist injured persons, east of Az Zaytun neighbourhood coded to Gaza - At Turukman (Gaza City, Gaza Strip), one of the injured civilians succumbed to his injuries. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2024.",1,,1739840218
PSE67530,2025-02-09,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Kuwait Roundabout,31.48,34.4423,1,Israeli Defense Forces; Palestine News and Information Agency,Other-National,"On 9 February 2025, Israeli forces opened fire towards a group of people while they were returning to their homes, close to Al Melkeh site, near eastern Kuwait Roundabout (Gaza City, Gaza Strip), killing 3 individuals. The IDF claimed that they targeted suspicious persons [likely in this location]. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2024.",3,,1739840218
PSE67377,2025-02-06,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,External/Other forces,Civilians (Palestine),,Civilians,External/Other forces-Civilians,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Juhr ad Dik,31.4557,34.4372,2,Quds News Network,National,"On 6 February 2025, an Israeli sniper opened fire near the Nezarim corridor, likely the eastern section of Nezarim, coded to Juhr ad Dik (Gaza City, Gaza Strip), resulting in one person killed. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2024.",1,,1740447625
